context,subject,predicate,object,date,wiki
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/statement/Q30347498-1FD11F56-0691-49EA-9294-46DF8B6844D3>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/b44f80cf2804ae068a9a3e6744a7378477ab2fd7>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-D02B3492-DD48-494F-B727-984EDE489AD9>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://schema.org/description>,"""\u043D\u0430\u0443\u0447\u043D\u0438 \u0447\u043B\u0430\u043D\u0430\u043A""@sr",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-373DC6D3-3909-4590-8730-A013DDDEF91D>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/statement/Q30347498-1FD11F56-0691-49EA-9294-46DF8B6844D3>,<http://www.wikidata.org/prop/qualifier/P582>,"""2010-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/prop/P2093>,<http://www.wikidata.org/entity/statement/Q100541859-8AC921F6-9727-462C-AEAB-040EE6A69E94>,20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/statement/Q30347498-B871EE57-D24A-4EEC-997E-85AC27CBE816>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/prop/P1153>,<http://www.wikidata.org/entity/statement/Q57075410-13D8342D-ECCD-4770-A423-5E142D932D5F>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-9839CB47-659C-4AAF-8D3F-790FF8C5514A>,<http://www.wikidata.org/prop/statement/P2860>,<http://www.wikidata.org/entity/Q27136894>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413009>,<http://www.wikidata.org/entity/statement/Q100413009-81C027E9-3CEE-4F8D-ACC5-CA4A51550188>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-AB92A0D6-8032-4BDC-89F6-272C4085DEAE>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/fbbdd86412041cab6ce293502269ce457f1f52a0>,20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/statement/Q57075410-F656CAAE-54F3-4C65-B56F-888C24B82F28>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://schema.org/description>,"""2020\u5E74\u306E\u8AD6\u6587""@ja",20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/prop/direct/P1476>,"""Screening of Focused Compound Library Targeting Liver X Receptors in Pancreatic Cancer Identified Ligands with Inverse Agonist and Degrader Activity""@en",20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://schema.org/description>,"""2020\u5E74\u5B66\u672F\u6587\u7AE0""@zh-hans",20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://schema.org/description>,"""2020\u5E74\u5B66\u672F\u6587\u7AE0""@zh-sg",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://schema.org/description>,"""artikull shkencor""@sq",20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/prop/direct/P50>,<http://www.wikidata.org/entity/Q89848268>,20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/statement/Q57075410-83209AF0-300A-4159-B7C6-BDD53D68783A>,<http://www.wikidata.org/prop/qualifier/P512>,<http://www.wikidata.org/entity/Q752297>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://www.w3.org/2000/01/rdf-schema#label>,"""Physiology and philhellenism in the late nineteenth century: The self-fashioning of Emil du Bois-Reymond""@nl",20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/prop/P50>,<http://www.wikidata.org/entity/statement/Q100732071-1FB15289-BB9A-46BE-BA28-BA1186A1A8CC>,20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/statement/Q30347498-B871EE57-D24A-4EEC-997E-85AC27CBE816>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/7a46e87931eb85ccf1f52ac4ffee69dbe89207c8>,20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/statement/Q57075410-9658C2E8-475D-4D06-94A4-E2E8C49293A9>,<http://www.wikidata.org/prop/statement/P1153>,"""7005508415""",20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/statement/Q57075410-9658C2E8-475D-4D06-94A4-E2E8C49293A9>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-1D4AF271-E6D3-421B-9D2F-73B90E8B16BE>,<http://www.wikidata.org/prop/statement/P2093>,"""Wentao Huang""",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-133FC68A-B2FE-41EF-AECF-EED6DFAC4840>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-ADDFDF91-5185-4980-8542-9A3352035727>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/d2edd3e5cbd7b1b21286df87dce4bc4a049434a4>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/prop/direct/P1433>,<http://www.wikidata.org/entity/Q15752392>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-D399CF6A-3051-488A-B748-F5BA61043FDB>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://schema.org/description>,"""tudom\u00E1nyos cikk""@hu",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-A542666D-B027-4934-A1D6-E35EFEBBDBA8>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/6436793b76d4811833e1fbd4729b137e3dabe645>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/prop/P1476>,<http://www.wikidata.org/entity/statement/Q100541859-8613496C-9B4B-4370-BA5B-202130EF3FA5>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://schema.org/description>,"""artikull shkencor""@sq",20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/statement/Q30347498-B0F2CEBE-D978-4F31-95DF-4AF64A605C50>,<http://www.wikidata.org/prop/qualifier/value/P580>,<http://www.wikidata.org/value/f173a4bbb6ef13fa3fae7f68209fe5b3>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-3C1D5079-E2A4-4A24-A2E8-8E9B7F335956>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/prop/P2888>,<http://www.wikidata.org/entity/statement/Q30347498-12FD026B-4F28-4C25-A85B-8517FF800A77>,20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/statement/Q30347498-92296DC6-0EFF-4084-9F6F-7055D22723D7>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-5D81366E-B135-4C97-B9B7-8CC032D0C8BA>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413009>,<http://www.wikidata.org/entity/statement/Q100413009-D57D904E-17DF-4ABA-B732-21727B4BAF6A>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/prop/P2093>,<http://www.wikidata.org/entity/statement/Q100541859-DA5F0991-A8D9-43EB-92A3-DBBDCAE6B9E4>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-DA5F0991-A8D9-43EB-92A3-DBBDCAE6B9E4>,<http://www.wikidata.org/prop/statement/P2093>,"""Raymond W Jang""",20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/prop/direct/P69>,<http://www.wikidata.org/entity/Q842909>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://schema.org/description>,"""scienca artikolo""@eo",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-006A1A08-F53D-4D32-B30B-57C9489153E8>,<http://www.wikidata.org/prop/qualifier/P1545>,"""19""",20220530,wikidata
<http://www.wikidata.org/entity/Q100413009>,<http://www.wikidata.org/entity/statement/Q100413009-3D74777A-E8F8-43C1-82DD-F9DC33F7AEB8>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-C4CA20C1-C1AF-4443-A22A-179A58B79915>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/statement/Q57075410-38D525EE-99B4-4A68-8DCE-68FD9F809355>,<http://www.wikidata.org/prop/statement/P31>,<http://www.wikidata.org/entity/Q5>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-9D2D2586-F72F-413F-A54D-F68643305E8A>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-3C1D5079-E2A4-4A24-A2E8-8E9B7F335956>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-8613496C-9B4B-4370-BA5B-202130EF3FA5>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/statement/Q57075410-1583FF8B-0BD6-4FCE-BF1C-6F36E3372CDC>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-CABCAF8B-6BB9-4030-9E76-BAB5663E908A>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/6436793b76d4811833e1fbd4729b137e3dabe645>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413009>,<http://www.wikidata.org/entity/statement/Q100413009-81C027E9-3CEE-4F8D-ACC5-CA4A51550188>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413009>,<http://www.wikidata.org/entity/statement/Q100413009-81C027E9-3CEE-4F8D-ACC5-CA4A51550188>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/c781d264345dd1c0e6d1037b1b232850fe09a0e7>,20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/statement/Q30347498-B0F2CEBE-D978-4F31-95DF-4AF64A605C50>,<http://www.wikidata.org/prop/qualifier/value/P582>,<http://www.wikidata.org/value/216f4f19c804fc50c737da9ae87494a9>,20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/Q57075410>,<http://www.w3.org/2000/01/rdf-schema#label>,"""Carly S Filgueira""@es",20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/statement/Q57075410-DE836947-8B06-4DF0-947A-92BF9EA0F39D>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://schema.org/description>,"""2020 n\u00EE l\u016Bn-b\u00FBn""@nan",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-006A1A08-F53D-4D32-B30B-57C9489153E8>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://schema.org/description>,"""art\u00EDculo cient\u00EDfico publicado en 2020""@es",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-C90CC167-E1DA-4B18-930C-02D716A2BEF5>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/fbbdd86412041cab6ce293502269ce457f1f52a0>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-B2A96FEC-0E7D-48EA-A9DC-9F7EE150D001>,<http://www.wikidata.org/prop/qualifier/P1545>,"""5""",20220530,wikidata
<http://www.wikidata.org/entity/Q100413009>,<http://www.wikidata.org/entity/Q100413009>,<http://www.wikidata.org/prop/direct/P735>,<http://www.wikidata.org/entity/Q18202125>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-45868E02-FC8D-4B45-99D2-CABBBFDB12BD>,<http://www.wikidata.org/prop/qualifier/P1545>,"""16""",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/prop/direct/P2093>,"""Charles H Lim""",20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/statement/Q30347498-CDEA3D58-FA07-4024-8C1F-149F160CDC8C>,<http://www.wikidata.org/prop/statement/P108>,<http://www.wikidata.org/entity/Q5533481>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://schema.org/dateModified>,"""2022-05-20T22:04:05Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-80F75AA8-3D1E-46CA-A78F-A20ADFEB04C2>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/fbbdd86412041cab6ce293502269ce457f1f52a0>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-486FEF41-A14E-4F1B-8F87-568AE62CBAF0>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/statement/Q57075410-DE836947-8B06-4DF0-947A-92BF9EA0F39D>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/statement/Q30347498-CDEA3D58-FA07-4024-8C1F-149F160CDC8C>,<http://www.wikidata.org/prop/qualifier/P582>,"""2005-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/prop/P1153>,<http://www.wikidata.org/entity/statement/Q57075410-93E55FDC-26AC-402D-9007-15BE4A2F93BC>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-56870A77-82EF-4670-95AD-C8F32B5F9B6E>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/d2edd3e5cbd7b1b21286df87dce4bc4a049434a4>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-486FEF41-A14E-4F1B-8F87-568AE62CBAF0>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/d2edd3e5cbd7b1b21286df87dce4bc4a049434a4>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/prop/direct/P2093>,"""Di Maria Jiang""",20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/statement/Q30347498-9DE774FA-69C2-43C5-B0BC-2FC2A5F6D97C>,<http://www.wikidata.org/prop/statement/P31>,<http://www.wikidata.org/entity/Q5>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-2D082382-913F-4076-B90C-EA5E830D62F5>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/fbbdd86412041cab6ce293502269ce457f1f52a0>,20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/prop/P69>,<http://www.wikidata.org/entity/statement/Q30347498-B871EE57-D24A-4EEC-997E-85AC27CBE816>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413009>,<http://www.wikidata.org/entity/statement/Q100413009-81C027E9-3CEE-4F8D-ACC5-CA4A51550188>,<http://www.wikidata.org/prop/statement/P108>,<http://www.wikidata.org/entity/Q1137652>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/prop/direct/P1476>,"""Chemoradiotherapy Using Carboplatin plus Paclitaxel versus Cisplatin plus Fluorouracil for Esophageal or Gastroesophageal Junction Cancer""@en",20220530,wikidata
<http://www.wikidata.org/entity/Q85692908>,<http://www.wikidata.org/entity/Q85692908>,<http://www.wikidata.org/prop/direct/P496>,"""0000-0002-1950-2292""",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://schema.org/description>,"""2020\u5E74\u5B78\u8853\u6587\u7AE0""@zh-hk",20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-56870A77-82EF-4670-95AD-C8F32B5F9B6E>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-486FEF41-A14E-4F1B-8F87-568AE62CBAF0>,<http://www.wikidata.org/prop/statement/P577>,"""2020-10-19T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",20220530,wikidata
